XYZ (16012 points)
406973.403 5113131.150 72.459
406049.049 5115823.740 70.882
407792.568 5118112.850 58.458
406109.073 5120313.240 62.789
408203.460 5121250.610 46.956
407386.040 5124221.770 47.985
407430.459 5126900.480 44.204
405236.552 5128769.850 56.784
403468.622 5131527.160 64.960
403397.480 5134803.040 61.519
405162.489 5137046.180 50.585
404635.702 5139866.160 52.800
404466.965 5142904.370 52.588
401819.914 5144102.980 63.400
401802.876 5147481.690 62.289
401798.582 5150840.630 62.463
401842.791 5154183.630 62.132
402059.152 5157387.690 61.421
402694.556 5160308.400 60.277
403684.198 5163117.010 57.363
401827.547 5165280.180 62.654
402391.901 5168459.370 57.633
401147.014 5171263.180 60.205
402249.845 5173704.370 54.698
400713.730 5176330.770 57.970
399874.927 5179558.890 57.832
399383.571 5182962.840 56.448
399203.358 5186435.540 54.366
399672.291 5189731.590 51.829
397717.984 5192377.250 54.755
398829.123 5195736.430 49.778
400252.143 5198765.730 42.595
399024.350 5201913.300 42.547
398025.854 5205522.740 44.707
397698.572 5209704.890 42.975
398214.677 5214496.280 41.697
399111.211 5219550.180 40.008
400596.141 5225098.550 33.914
402947.147 5230798.650 22.337
406274.612 5236195.480 4.870
376880.000 5354720.000 6.290
373317.072 5357778.790 5.964
367605.275 5361117.220 140.875
362656.560 5365425.170 293.921
365090.869 5371225.070 253.182
361625.540 5375977.920 128.917
359659.514 5381271.310 72.979
358704.922 5387385.230 56.894
353706.943 5389595.230 50.670
348470.346 5391803.100 51.454
348260.122 5399377.570 20.939
343202.470 5402160.920 17.877
341161.668 5407014.060 26.357
339120.866 5411867.200 54.226
335335.376 5412506.840 72.158
331487.201 5414354.850 58.733
328442.819 5416594.170 39.665
327497.758 5421066.660 34.801
325849.096 5425187.410 27.421
144600.000 5648350.000 11.049
143798.081 5652536.060 12.752
145518.248 5655534.640 23.285
148250.429 5657018.300 28.420
148821.556 5659816.720 51.746
149310.902 5662738.360 109.078
152330.091 5663565.040 122.369
153243.984 5666377.360 142.679
150357.071 5670005.930 145.814
152659.937 5673435.420 123.369
154577.981 5677483.340 118.541
158699.438 5676817.360 114.379
162294.492 5675773.850 61.081
163659.312 5678796.890 27.402
166750.431 5678690.150 5.000
166563.187 5682160.740 24.879
178547.873 5690118.020 77.179
182054.465 5695981.930 104.302
163234.350 5737106.960 182.069
162989.328 5745104.830 228.960
154861.374 5745250.680 100.344
424703.097 5067641.180 6.145
424888.014 5072394.740 3.576
424997.275 5077051.410 6.457
424933.740 5081573.400 6.343
424010.632 5085822.940 6.491
424316.039 5089768.960 11.502
422322.733 5092026.600 29.506
419885.825 5094700.470 44.856
417861.895 5098205.830 54.066
415305.642 5101498.050 64.450
415063.082 5105272.730 58.437
412205.449 5106890.170 68.625
412271.944 5109991.290 58.786
412871.565 5112793.310 46.001
411286.838 5114680.290 47.872
408757.187 5115025.440 62.088
410138.325 5116883.270 47.939
410262.008 5119148.480 38.856
410832.573 5121299.720 21.788
409482.748 5123124.680 31.700
409539.031 5125380.640 32.883
409954.257 5127788.580 31.299
408091.268 5129424.660 38.100
406430.831 5131507.320 47.101
405709.251 5134121.610 49.748
407638.652 5136319.680 39.131
407259.642 5139030.200 40.852
407020.230 5141805.180 42.031
406987.876 5144730.410 42.624
404537.731 5146113.480 52.241
404547.877 5149279.750 52.210
404527.102 5152449.800 52.357
404705.113 5155505.670 52.063
405131.399 5158392.890 51.227
405783.574 5161154.030 49.930
406547.685 5163880.830 46.415
404620.106 5166021.190 52.188
405575.029 5168664.070 46.908
404064.240 5171103.280 49.716
405461.069 5173506.880 45.652
404128.324 5176042.320 49.223
403104.291 5178749.680 50.416
402475.242 5181709.450 50.503
402144.346 5184761.800 49.910
402188.923 5187767.960 48.099
402603.872 5190688.140 46.966
400654.718 5192963.600 48.422
401673.854 5195950.090 44.590
402982.663 5198635.970 38.252
402038.694 5201408.720 38.722
401276.610 5204458.450 38.158
400818.745 5207850.260 37.895
400866.085 5211710.980 37.128
402017.090 5216096.870 33.620
402991.673 5220995.800 30.526
405096.854 5225695.250 17.502
408250.000 5229550.000 4.120
373307.000 5361464.000 35.746
371435.688 5363995.840 152.982
367962.631 5366402.860 264.118
370164.178 5369784.180 268.937
371078.011 5373576.600 237.086
367703.197 5376631.440 175.863
365958.031 5381286.040 86.921
364325.162 5385884.240 47.387
362870.000 5391890.000 19.277
358093.887 5394242.110 21.236
353317.774 5396594.220 16.109
340335.636 5416310.620 73.283
336173.172 5418101.680 78.072
332032.837 5420367.370 42.051
330952.183 5426327.560 29.182
146752.677 5650313.850 12.367
149147.576 5647986.820 9.042
147374.684 5652782.640 12.547
148667.151 5654590.440 20.268
151033.612 5655025.280 15.880
150919.061 5657302.890 11.796
152804.569 5658580.000 4.847
151759.210 5660898.510 75.618
154449.245 5660864.340 39.076
155988.600 5663242.310 134.289
157397.003 5665945.810 140.387
155249.569 5669354.070 138.882
157156.637 5672737.870 125.821
161035.247 5672281.430 87.211
164915.703 5672095.070 25.818
165430.476 5675630.150 47.136
167940.000 5676760.000 11.811
162690.636 5753201.780 137.089
154676.757 5754677.680 57.503
426985.008 5092910.280 7.724
424129.106 5095332.950 22.747
421585.673 5097513.810 36.519
421568.759 5100376.730 35.901
418755.355 5101596.170 46.377
418137.701 5104394.900 45.285
417864.842 5107391.760 39.644
415041.769 5108526.050 49.305
415168.829 5111357.610 39.962
415483.720 5113883.020 31.881
413714.140 5115450.160 34.890
412280.732 5117288.390 34.846
412641.046 5119543.820 21.971
412836.146 5121771.480 15.099
411313.809 5123592.640 19.219
411565.406 5125903.650 23.362
412195.672 5128198.700 23.449
410709.982 5130329.570 27.900
408826.317 5131614.900 33.931
408158.627 5133785.220 36.809
410031.639 5135497.390 31.309
409685.095 5138024.200 32.081
409486.722 5140612.020 33.799
409403.216 5143220.270 34.524
409452.423 5145790.920 34.509
407252.111 5147895.880 42.503
407035.774 5151034.020 43.172
407143.756 5153958.190 43.669
407454.840 5156743.030 42.758
407933.468 5159424.620 41.830
408487.734 5162030.030 39.473
409137.996 5164583.390 37.830
407381.382 5166491.940 43.127
408259.198 5168893.500 37.968
406882.501 5171100.040 42.098
408263.087 5173239.780 38.180
407073.810 5175609.340 42.484
406078.682 5178104.150 44.315
405349.630 5180722.050 44.629
404895.082 5183445.350 45.043
404713.833 5186182.030 44.217
404812.352 5188871.660 42.692
405127.750 5191463.510 39.495
403286.069 5193503.020 42.680
404136.618 5196128.900 36.165
405323.320 5198516.320 25.207
404621.133 5200969.640 29.556
404087.490 5203610.080 30.881
403693.590 5206435.100 31.790
403494.437 5209447.940 31.964
403551.028 5212515.610 30.947
405498.115 5214242.230 22.904
405304.493 5217728.900 23.160
406644.690 5221491.930 14.250
409500.000 5223950.000 3.815
375815.865 5364222.220 86.288
376237.770 5360753.200 5.042
372949.651 5366934.500 193.831
374011.682 5370035.740 258.303
375238.781 5372469.320 247.828
375523.747 5375274.550 204.919
372997.185 5378029.440 143.540
371009.463 5381165.460 83.229
371920.000 5386120.000 15.825
341550.406 5420754.040 81.433
336251.295 5423540.800 48.340
149660.932 5649607.730 32.086
149932.584 5651081.230 10.000
151593.721 5648506.600 52.852
149736.793 5646543.630 0.000
150684.936 5652816.360 10.001
152322.731 5653040.890 10.000
153546.416 5653405.260 10.000
153042.063 5655910.760 13.478
154886.917 5656635.450 14.909
155553.134 5658496.180 17.817
156917.164 5660298.980 112.299
158506.085 5661334.840 134.062
159256.530 5663202.720 139.323
160735.067 5665108.060 36.639
159567.596 5668670.250 77.414
163093.418 5669239.460 50.509
166010.532 5668738.790 15.613
167634.185 5669785.520 57.724
168683.035 5671384.700 81.481
167820.407 5673653.540 60.122
171476.474 5672453.100 0.000
157593.460 5763559.820 66.235
165327.843 5760451.080 122.388
428142.691 5096626.160 4.522
424884.678 5098761.590 20.973
424702.721 5102178.780 19.809
421493.564 5103557.040 32.461
420993.236 5106499.980 29.745
420455.500 5109249.140 25.860
417719.416 5110232.400 33.743
417700.106 5112823.990 26.795
417687.759 5115192.530 20.075
415764.513 5116055.900 23.757
414677.074 5117970.450 22.479
414586.004 5120263.440 17.739
414477.193 5122374.460 19.334
413066.223 5123980.060 11.197
413349.941 5125983.910 14.682
413964.429 5127521.710 16.373
414205.371 5129223.810 18.320
412861.351 5130294.090 23.220
412592.344 5132257.420 23.393
410505.293 5133036.920 27.932
412294.412 5134574.990 24.563
412000.002 5136956.990 25.795
411854.375 5139398.060 26.532
411821.552 5141857.400 27.836
411828.286 5144320.140 28.436
411946.212 5146700.920 28.425
409931.699 5147970.610 33.967
409466.549 5150139.150 35.815
409489.676 5152704.280 35.724
409699.137 5155298.860 36.453
410036.566 5157866.290 35.094
410492.713 5160397.370 32.545
410862.366 5162845.450 28.130
411435.550 5165346.870 21.794
409929.110 5166996.650 29.597
410514.434 5169073.240 21.048
409461.336 5171042.810 27.820
410842.884 5172803.950 15.738
409682.435 5175080.830 30.443
408744.538 5177435.280 36.889
408033.015 5179843.410 38.128
407504.402 5182319.260 39.245
407184.898 5184824.580 39.524
407057.752 5187314.790 37.296
407173.554 5189762.980 32.583
407359.213 5192074.300 26.317
405615.141 5193935.860 29.746
406217.080 5196264.270 18.394
407359.028 5198362.310 10.388
406858.102 5200558.670 17.364
406557.156 5202907.900 20.107
406316.445 5205409.550 22.037
406109.901 5208063.930 21.281
405966.299 5210928.980 20.501
408232.358 5212180.480 12.618
408171.837 5215203.730 11.923
408075.125 5218340.220 11.033
410110.000 5220320.000 4.139
378648.200 5362625.840 74.990
380183.931 5365352.900 207.496
377000.484 5367326.170 244.475
379220.000 5360010.000 7.554
377292.015 5370100.970 250.713
378249.803 5372486.700 248.808
378992.181 5375342.580 196.915
377016.816 5378516.580 109.055
376239.266 5382640.810 18.716
151721.930 5650402.430 10.000
151861.154 5647083.480 10.001
154022.235 5647412.820 21.152
153737.371 5649932.410 10.009
154899.453 5654654.170 10.000
156248.159 5654787.540 10.000
157039.711 5656387.590 20.127
157592.339 5658258.050 72.475
159329.623 5659192.930 125.062
160752.177 5660827.400 140.324
162024.906 5662431.840 112.832
163610.571 5663777.690 51.430
162746.344 5666401.700 25.138
164963.139 5666966.530 9.786
167205.173 5666173.090 67.995
168684.073 5667533.640 95.813
170099.219 5668972.600 110.870
171117.602 5670435.960 57.299
173026.104 5670569.250 10.194
172960.822 5672724.950 0.000
164137.520 5765306.380 74.810
160040.626 5772450.360 115.924
428010.000 5100500.000 3.222
427537.605 5104245.570 2.006
424283.770 5105524.490 18.135
423615.933 5108588.510 16.761
422599.665 5110998.030 17.493
420142.036 5111902.390 21.906
419897.517 5114304.510 18.129
419370.776 5116694.760 11.752
417116.329 5117384.310 16.268
416630.919 5119428.290 14.461
416054.144 5121315.330 17.442
415872.861 5122912.140 25.018
414774.613 5124312.930 9.201
414961.366 5126148.330 11.405
415435.196 5127781.100 13.280
415983.206 5129449.330 13.594
414758.757 5131366.250 19.120
414471.634 5133655.830 20.164
414206.410 5135867.630 21.329
414095.152 5138180.070 22.130
414197.743 5140512.310 22.401
414211.944 5142969.720 22.913
414225.574 5145439.940 23.048
414099.298 5147845.100 23.396
411925.346 5149146.350 27.773
411824.471 5151525.770 28.099
411948.384 5153947.880 28.385
412137.653 5156390.540 28.150
412349.686 5158812.840 26.519
412802.493 5161320.520 21.015
412631.882 5163581.170 18.700
413343.532 5165425.960 13.573
412309.459 5167828.110 12.707
411871.092 5170571.040 9.575
413200.315 5172296.030 9.340
411986.962 5174473.830 15.225
411086.328 5176745.080 24.108
410515.904 5178991.090 27.896
409984.128 5181303.400 29.176
409609.693 5183631.040 29.505
409346.888 5185948.440 27.970
409170.327 5188224.260 25.450
409408.138 5190505.420 21.533
409229.849 5192623.720 17.845
407668.404 5194320.060 17.620
407776.344 5196338.320 10.305
408862.770 5197187.930 11.943
409066.269 5198613.010 7.711
408813.975 5200123.840 8.723
408760.630 5202138.180 11.669
408713.530 5204437.520 12.025
408617.600 5206905.220 12.349
408440.088 5209446.070 12.367
410930.943 5210286.160 3.251
410845.563 5212445.980 3.013
410726.929 5214609.650 3.105
410524.144 5216822.400 3.742
381533.731 5362043.830 71.144
383837.553 5364153.750 206.294
383314.237 5367358.850 251.201
380243.734 5368997.670 251.001
381920.580 5358753.800 5.000
380673.523 5372296.040 238.639
381984.767 5374479.410 196.212
380366.954 5377874.630 86.972
378922.000 5381299.000 32.823
157129.211 5648925.470 10.055
156111.886 5646810.140 17.878
155664.269 5650250.360 10.003
157264.397 5654162.040 10.000
158737.169 5654818.810 13.486
158891.797 5656951.330 64.619
160512.701 5657528.210 108.427
161630.802 5658797.250 138.253
163017.595 5660179.920 149.872
164488.784 5661489.640 133.227
166087.191 5662688.510 99.534
165447.061 5664846.370 41.749
167749.363 5663983.800 30.726
169474.120 5665308.610 82.295
171118.027 5666754.610 99.338
172656.530 5668620.830 91.432
174897.741 5669483.620 10.542
164490.000 5773470.000 123.449
162494.044 5781288.970 157.623
426787.041 5107947.750 3.118
425573.325 5111520.070 8.238
422539.914 5113472.960 13.666
421492.677 5115821.420 9.839
421101.670 5117593.530 9.321
420081.506 5118850.460 11.990
418427.107 5118558.070 10.994
418753.682 5120279.660 8.648
417566.592 5121097.050 8.482
417345.452 5122558.990 15.434
416808.161 5123947.790 15.845
415967.980 5125009.490 7.463
416516.365 5126283.320 7.464
416924.452 5127622.460 6.621
417846.935 5128970.230 5.517
416809.293 5130966.080 10.883
416468.152 5132847.320 13.508
416520.776 5134986.680 13.348
416098.268 5136962.010 15.394
416516.623 5138992.070 13.642
416560.854 5141548.940 13.653
416543.947 5144214.190 13.743
416509.725 5146836.750 13.746
416111.184 5148986.550 14.857
414086.506 5150260.120 22.635
414235.888 5152589.820 21.171
414333.183 5154991.270 20.513
414409.527 5157339.610 19.400
414496.336 5159552.450 17.426
414919.906 5161423.640 13.958
414543.413 5163351.100 13.624
415201.029 5165378.590 10.135
414237.281 5166868.580 9.498
414456.673 5168362.930 8.418
413731.768 5169944.450 10.937
415105.286 5171089.700 12.281
415449.564 5172709.200 11.666
413914.212 5174266.470 9.085
412860.892 5176026.070 17.146
412821.077 5178097.300 17.243
412293.663 5180367.660 19.616
411970.000 5182587.340 20.772
411668.365 5184810.900 20.225
411387.751 5186962.840 19.182
410999.891 5188836.500 19.088
411735.947 5190205.170 15.310
411013.977 5191842.770 15.434
410877.530 5193495.220 13.338
409465.449 5194182.180 12.680
409113.800 5195587.770 14.094
410408.986 5196504.100 8.198
410028.366 5197649.790 7.672
410575.838 5199173.190 4.574
410706.852 5200907.370 3.687
410880.428 5203151.090 3.136
410953.574 5205703.100 3.148
410968.439 5208272.660 3.464
384344.449 5360805.300 76.972
386778.549 5362581.830 172.972
386738.325 5366096.140 242.815
385687.366 5369622.530 229.587
382938.348 5370799.820 230.077
384739.030 5357681.100 7.029
384669.143 5373252.390 204.639
383337.437 5376889.060 94.788
381832.690 5380391.300 5.000
157656.756 5647288.430 99.413
158677.000 5648559.000 60.222
158715.506 5649745.800 10.000
157954.560 5645625.050 26.215
159449.751 5652008.820 10.000
160081.785 5654070.640 21.902
160333.382 5655842.050 68.178
162211.695 5656697.310 100.035
163580.169 5658128.690 156.978
165123.848 5659423.010 150.477
